RegionID,RegionName,SizeRank,tier,date,income,zri,PercentIncomeSpentOnRent
395209,"Washington, DC",7,Bottom Tier,2014-03-31,34900,1385,0.47621776504297997
395209,"Washington, DC",7,Upper Tier,2014-03-31,192658.374999996,2441,0.15204114536936486
395209,"Washington, DC",7,Bottom Tier,2014-06-30,35e3,1393,0.4776
395209,"Washington, DC",7,Upper Tier,2014-06-30,193544.499999995,2432,0.1507870283061557
395209,"Washington, DC",7,Bottom Tier,2014-09-30,35161.875,1399,0.4774489415026929
395209,"Washington, DC",7,Upper Tier,2014-09-30,195673.489499995,2423,0.14859447784315588
395209,"Washington, DC",7,Bottom Tier,2014-12-31,35323.75,1406,0.4776389822711349
395209,"Washington, DC",7,Upper Tier,2014-12-31,197802.478999995,2422,0.1469344577830126
395209,"Washington, DC",7,Bottom Tier,2015-03-31,35485.625,1419,0.47985627983162193
395209,"Washington, DC",7,Upper Tier,2015-03-31,199931.468499995,2462,0.14777063471626897
395209,"Washington, DC",7,Bottom Tier,2015-06-30,35647.5,1440,0.4847464759099516
395209,"Washington, DC",7,Upper Tier,2015-06-30,202060.457999995,2569,0.1525681981776007
395209,"Washington, DC",7,Bottom Tier,2015-09-30,35809.375,1466,0.4912679989527882
395209,"Washington, DC",7,Upper Tier,2015-09-30,204189.447499995,2714,0.1594989378674958
395209,"Washington, DC",7,Bottom Tier,2015-12-31,35971.25,1494,0.4983980262014803
395209,"Washington, DC",7,Upper Tier,2015-12-31,206318.436999995,2882,0.1676243795895024
395209,"Washington, DC",7,Bottom Tier,2016-03-31,36133.125,1516,0.5034715375434591
395209,"Washington, DC",7,Upper Tier,2016-03-31,208447.426499994,3001,0.17276298683400168
395209,"Washington, DC",7,Bottom Tier,2016-06-30,36295,1525,0.5042016806722689
395209,"Washington, DC",7,Upper Tier,2016-06-30,210576.415999994,3036,0.17301082757530187
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2010-12-31,15500,1004,0.7772903225806451
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2010-12-31,106505,1744,0.19649781700389654
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2011-03-31,15750,1027,0.7824761904761904
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2011-03-31,107252.5,1758,0.1966947157408918
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2011-06-30,16e3,1048,0.786
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2011-06-30,108e3,1773,0.197
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2011-09-30,15975,1069,0.8030046948356807
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2011-09-30,108575,1786,0.19739350679253972
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2011-12-31,15950,1083,0.8147962382445141
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2011-12-31,109150,1799,0.1977828676133761
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2012-03-31,15925,1090,0.8213500784929356
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2012-03-31,109725,1807,0.19762132604237867
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2012-06-30,15900,1099,0.8294339622641509
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2012-06-30,110300,1814,0.19735267452402538
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2012-09-30,15925,1107,0.834160125588697
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2012-09-30,110725,1829,0.1982208173402574
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2012-12-31,15950,1119,0.8418808777429467
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2012-12-31,111150,1859,0.2007017543859649
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2013-03-31,15975,1139,0.8555868544600939
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2013-03-31,111575,1904,0.20477705579206812
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2013-06-30,16e3,1162,0.8715
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2013-06-30,112e3,1968,0.21085714285714285
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2013-09-30,16250,1183,0.8736
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2013-09-30,113500,2044,0.2161057268722467
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2013-12-31,16500,1196,0.8698181818181818
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2013-12-31,115e3,2114,0.2205913043478261
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2014-03-31,16750,1201,0.8604179104477612
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2014-03-31,116500,2167,0.22321030042918455
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2014-06-30,17e3,1206,0.8512941176470589
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2014-06-30,118e3,2191,0.2228135593220339
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2014-09-30,17078.625,1217,0.8551039676788968
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2014-09-30,119298,2193,0.22059045415681738
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2014-12-31,17157.25,1237,0.8651736146526978
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2014-12-31,120596,2191,0.2180171813327142
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2015-03-31,17235.875,1265,0.8807211702335971
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2015-03-31,121894,2199,0.2164831739051963
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2015-06-30,17314.5,1298,0.8995928268214503
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2015-06-30,123192,2227,0.21692967075784142
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2015-09-30,17393.125,1338,0.9231233605231952
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2015-09-30,124490,2259,0.21775242991404933
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2015-12-31,17471.75,1383,0.949876228769299
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2015-12-31,125788,2294,0.21884440487168888
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2016-03-31,17550.375,1419,0.9702356787248135
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2016-03-31,127086,2316,0.21868655870827627
394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2016-06-30,17629,1443,0.9822451642180497
394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2016-06-30,128384,2305,0.21544740777666999
394347,"Atlanta, GA",9,Bottom Tier,2010-12-31,18750,700,0.448
394347,"Atlanta, GA",9,Upper Tier,2010-12-31,118750,1108,0.11196631578947368
394347,"Atlanta, GA",9,Bottom Tier,2011-03-31,18975,699,0.4420553359683794
394347,"Atlanta, GA",9,Upper Tier,2011-03-31,119375,1118,0.11238534031413612
394347,"Atlanta, GA",9,Bottom Tier,2011-06-30,19200,697,0.435625
394347,"Atlanta, GA",9,Upper Tier,2011-06-30,12e4,1130,0.113
394347,"Atlanta, GA",9,Bottom Tier,2011-09-30,19400,696,0.43051546391752576
394347,"Atlanta, GA",9,Upper Tier,2011-09-30,120500,1143,0.11382572614107883
394347,"Atlanta, GA",9,Bottom Tier,2011-12-31,19600,697,0.42673469387755103
394347,"Atlanta, GA",9,Upper Tier,2011-12-31,121e3,1167,0.11573553719008264
394347,"Atlanta, GA",9,Bottom Tier,2012-03-31,19800,698,0.42303030303030303
394347,"Atlanta, GA",9,Upper Tier,2012-03-31,121500,1191,0.11762962962962963
394347,"Atlanta, GA",9,Bottom Tier,2012-06-30,2e4,699,0.4194
394347,"Atlanta, GA",9,Upper Tier,2012-06-30,122e3,1205,0.11852459016393442
394347,"Atlanta, GA",9,Bottom Tier,2012-09-30,20125,700,0.41739130434782606
394347,"Atlanta, GA",9,Upper Tier,2012-09-30,122750,1209,0.11819144602851324
394347,"Atlanta, GA",9,Bottom Tier,2012-12-31,20250,702,0.416
394347,"Atlanta, GA",9,Upper Tier,2012-12-31,123500,1215,0.11805668016194332
394347,"Atlanta, GA",9,Bottom Tier,2013-03-31,20375,709,0.41757055214723926
394347,"Atlanta, GA",9,Upper Tier,2013-03-31,124250,1224,0.11821327967806841
394347,"Atlanta, GA",9,Bottom Tier,2013-06-30,20500,721,0.42204878048780486
394347,"Atlanta, GA",9,Upper Tier,2013-06-30,125e3,1236,0.118656
394347,"Atlanta, GA",9,Bottom Tier,2013-09-30,20875,740,0.42538922155688624
394347,"Atlanta, GA",9,Upper Tier,2013-09-30,126100,1255,0.11942902458366376
394347,"Atlanta, GA",9,Bottom Tier,2013-12-31,21250,761,0.42974117647058824
394347,"Atlanta, GA",9,Upper Tier,2013-12-31,127200,1283,0.12103773584905661
394347,"Atlanta, GA",9,Bottom Tier,2014-03-31,21625,778,0.43172254335260113
394347,"Atlanta, GA",9,Upper Tier,2014-03-31,128300,1319,0.12336710833982853
394347,"Atlanta, GA",9,Bottom Tier,2014-06-30,22e3,791,0.4314545454545455
394347,"Atlanta, GA",9,Upper Tier,2014-06-30,129400,1358,0.125935085007728
394347,"Atlanta, GA",9,Bottom Tier,2014-09-30,22101.75,797,0.43272591536869254
394347,"Atlanta, GA",9,Upper Tier,2014-09-30,130823.4,1391,0.1275918528336674
394347,"Atlanta, GA",9,Bottom Tier,2014-12-31,22203.5,801,0.4329047222284775
394347,"Atlanta, GA",9,Upper Tier,2014-12-31,132246.8,1420,0.12884999863890848
394347,"Atlanta, GA",9,Bottom Tier,2015-03-31,22305.25,810,0.4357718474350209
394347,"Atlanta, GA",9,Upper Tier,2015-03-31,133670.2,1456,0.1307097617868455
394347,"Atlanta, GA",9,Bottom Tier,2015-06-30,22407,822,0.4402195742401928
394347,"Atlanta, GA",9,Upper Tier,2015-06-30,135093.6,1512,0.1343068805628098
394347,"Atlanta, GA",9,Bottom Tier,2015-09-30,22508.75,840,0.44782584550452603
394347,"Atlanta, GA",9,Upper Tier,2015-09-30,136517,1587,0.13949911000095228
394347,"Atlanta, GA",9,Bottom Tier,2015-12-31,22610.5,864,0.45854801972534887
394347,"Atlanta, GA",9,Upper Tier,2015-12-31,137940.4,1669,0.14519314138569991
394347,"Atlanta, GA",9,Bottom Tier,2016-03-31,22712.25,883,0.4665323779017931
394347,"Atlanta, GA",9,Upper Tier,2016-03-31,139363.8,1733,0.14922095981883388
394347,"Atlanta, GA",9,Bottom Tier,2016-06-30,22814,896,0.4712895590426931
394347,"Atlanta, GA",9,Upper Tier,2016-06-30,140787.2,1767,0.15061028275297753
394404,"Boston, MA",10,Bottom Tier,2010-12-31,21e3,1341,0.7662857142857142
394404,"Boston, MA",10,Upper Tier,2010-12-31,152500,2275,0.17901639344262296
394404,"Boston, MA",10,Bottom Tier,2011-03-31,21300,1322,0.7447887323943662
394404,"Boston, MA",10,Upper Tier,2011-03-31,153750,2289,0.17865365853658535
394404,"Boston, MA",10,Bottom Tier,2011-06-30,21600,1306,0.7255555555555555
394404,"Boston, MA",10,Upper Tier,2011-06-30,155e3,2309,0.17876129032258065
394404,"Boston, MA",10,Bottom Tier,2011-09-30,21825,1294,0.7114776632302405
394404,"Boston, MA",10,Upper Tier,2011-09-30,156e3,2332,0.1793846153846154
394404,"Boston, MA",10,Bottom Tier,2011-12-31,22050,1322,0.7194557823129252
394404,"Boston, MA",10,Upper Tier,2011-12-31,157e3,2403,0.1836687898089172
394404,"Boston, MA",10,Bottom Tier,2012-03-31,22275,1367,0.7364309764309764
394404,"Boston, MA",10,Upper Tier,2012-03-31,158e3,2486,0.18881012658227847
394404,"Boston, MA",10,Bottom Tier,2012-06-30,22500,1401,0.7472
394404,"Boston, MA",10,Upper Tier,2012-06-30,159e3,2539,0.19162264150943395
394404,"Boston, MA",10,Bottom Tier,2012-09-30,22625,1429,0.7579226519337017
394404,"Boston, MA",10,Upper Tier,2012-09-30,161e3,2576,0.192
394404,"Boston, MA",10,Bottom Tier,2012-12-31,22750,1447,0.7632527472527473
394404,"Boston, MA",10,Upper Tier,2012-12-31,163e3,2597,0.19119018404907975
394404,"Boston, MA",10,Bottom Tier,2013-03-31,22875,1456,0.7638032786885246
394404,"Boston, MA",10,Upper Tier,2013-03-31,165e3,2605,0.18945454545454546
394404,"Boston, MA",10,Bottom Tier,2013-06-30,23e3,1471,0.7674782608695652
394404,"Boston, MA",10,Upper Tier,2013-06-30,167e3,2628,0.18883832335329342
394404,"Boston, MA",10,Bottom Tier,2013-09-30,23400,1486,0.762051282051282
394404,"Boston, MA",10,Upper Tier,2013-09-30,168500,2652,0.18886646884272998
394404,"Boston, MA",10,Bottom Tier,2013-12-31,23800,1494,0.7532773109243698
394404,"Boston, MA",10,Upper Tier,2013-12-31,17e4,2672,0.18861176470588234
394404,"Boston, MA",10,Bottom Tier,2014-03-31,24200,1499,0.74330578512396694
394404,"Boston, MA",10,Upper Tier,2014-03-31,171500,2691,0.18829154518950436
394404,"Boston, MA",10,Bottom Tier,2014-06-30,24600,1506,0.7346341463414634
394404,"Boston, MA",10,Upper Tier,2014-06-30,173e3,2710,0.18797687861271675
394404,"Boston, MA",10,Bottom Tier,2014-09-30,24713.775,1516,0.7361076970232188
394404,"Boston, MA",10,Upper Tier,2014-09-30,174903,2728,0.18716660091593626
394404,"Boston, MA",10,Bottom Tier,2014-12-31,24827.55,1540,0.7443344188210275
394404,"Boston, MA",10,Upper Tier,2014-12-31,176806,2741,0.18603441059692544
394404,"Boston, MA",10,Bottom Tier,2015-03-31,24941.325,1584,0.7621086690462515
394404,"Boston, MA",10,Upper Tier,2015-03-31,178709,2738,0.1838519604496696
394404,"Boston, MA",10,Bottom Tier,2015-06-30,25055.1,1628,0.779721493827604
394404,"Boston, MA",10,Upper Tier,2015-06-30,180612,2712,0.1801873629659159
394404,"Boston, MA",10,Bottom Tier,2015-09-30,25168.875,1684,0.8028964345843825
394404,"Boston, MA",10,Upper Tier,2015-09-30,182515,2686,0.17659918362874286
394404,"Boston, MA",10,Bottom Tier,2015-12-31,25282.65,1751,0.8310837669310772
394404,"Boston, MA",10,Upper Tier,2015-12-31,184418,2674,0.17399603075621686
394404,"Boston, MA",10,Bottom Tier,2016-03-31,25396.425,1798,0.8495683939767114
394404,"Boston, MA",10,Upper Tier,2016-03-31,186321,2669,0.17189688762941374
394404,"Boston, MA",10,Bottom Tier,2016-06-30,25510.2,1839,0.8650657384105181
394404,"Boston, MA",10,Upper Tier,2016-06-30,188224,2675,0.17054148248894935
395057,"San Francisco, CA",11,Bottom Tier,2010-12-31,22500,1224,0.6528
395057,"San Francisco, CA",11,Upper Tier,2010-12-31,168800,3297,0.23438388625592418
395057,"San Francisco, CA",11,Bottom Tier,2011-03-31,22650,1229,0.6511258278145695
395057,"San Francisco, CA",11,Upper Tier,2011-03-31,170650,3178,0.22347494872546148
395057,"San Francisco, CA",11,Bottom Tier,2011-06-30,22800,1237,0.6510526315789473
395057,"San Francisco, CA",11,Upper Tier,2011-06-30,172500,3070,0.21356521739130435
395057,"San Francisco, CA",11,Bottom Tier,2011-09-30,23350,1247,0.6408565310492506
395057,"San Francisco, CA",11,Upper Tier,2011-09-30,175125,2974,0.20378586723768738
395057,"San Francisco, CA",11,Bottom Tier,2011-12-31,23900,1280,0.6426778242677824
395057,"San Francisco, CA",11,Upper Tier,2011-12-31,177750,2990,0.2018565400843882
395057,"San Francisco, CA",11,Bottom Tier,2012-03-31,24450,1317,0.6463803680981595
395057,"San Francisco, CA",11,Upper Tier,2012-03-31,180375,3025,0.20124740124740126
395057,"San Francisco, CA",11,Bottom Tier,2012-06-30,25e3,1348,0.64704
395057,"San Francisco, CA",11,Upper Tier,2012-06-30,183e3,3046,0.19973770491803278
395057,"San Francisco, CA",11,Bottom Tier,2012-09-30,25250,1375,0.6534653465346535
395057,"San Francisco, CA",11,Upper Tier,2012-09-30,183500,3106,0.20311716621253406
395057,"San Francisco, CA",11,Bottom Tier,2012-12-31,25500,1401,0.6592941176470588
395057,"San Francisco, CA",11,Upper Tier,2012-12-31,184e3,3215,0.20967391304347827
395057,"San Francisco, CA",11,Bottom Tier,2013-03-31,25750,1425,0.6640776699029126
395057,"San Francisco, CA",11,Upper Tier,2013-03-31,184500,3338,0.21710569105691058
395057,"San Francisco, CA",11,Bottom Tier,2013-06-30,26e3,1450,0.6692307692307692
395057,"San Francisco, CA",11,Upper Tier,2013-06-30,185e3,3458,0.2243027027027027
395057,"San Francisco, CA",11,Bottom Tier,2013-09-30,26400,1471,0.6686363636363636
395057,"San Francisco, CA",11,Upper Tier,2013-09-30,188750,3551,0.225758940397351
395057,"San Francisco, CA",11,Bottom Tier,2013-12-31,26800,1488,0.6662686567164179
395057,"San Francisco, CA",11,Upper Tier,2013-12-31,192500,3608,0.2249142857142857
395057,"San Francisco, CA",11,Bottom Tier,2014-03-31,27200,1519,0.6701470588235294
395057,"San Francisco, CA",11,Upper Tier,2014-03-31,196250,3681,0.22508025477707005
395057,"San Francisco, CA",11,Bottom Tier,2014-06-30,27600,1576,0.6852173913043478
395057,"San Francisco, CA",11,Upper Tier,2014-06-30,2e5,3785,0.2271
395057,"San Francisco, CA",11,Bottom Tier,2014-09-30,27727.65,1650,0.7140886443676258
395057,"San Francisco, CA",11,Upper Tier,2014-09-30,202200,3910,0.23204747774480713
395057,"San Francisco, CA",11,Bottom Tier,2014-12-31,27855.3,1744,0.7513112405897621
395057,"San Francisco, CA",11,Upper Tier,2014-12-31,204400,4063,0.23853228962818004
395057,"San Francisco, CA",11,Bottom Tier,2015-03-31,27982.95,1856,0.7959132257320976
395057,"San Francisco, CA",11,Upper Tier,2015-03-31,206600,4277,0.24842207163601163
395057,"San Francisco, CA",11,Bottom Tier,2015-06-30,28110.6,1971,0.8413907920855478
395057,"San Francisco, CA",11,Upper Tier,2015-06-30,208800,4597,0.2641954022988506
395057,"San Francisco, CA",11,Bottom Tier,2015-09-30,28238.25,2094,0.8898568431117367
395057,"San Francisco, CA",11,Upper Tier,2015-09-30,211e3,4961,0.28214218009478675
395057,"San Francisco, CA",11,Bottom Tier,2015-12-31,28365.9,2217,0.9378866878893318
395057,"San Francisco, CA",11,Upper Tier,2015-12-31,213200,5287,0.29757973733583487
395057,"San Francisco, CA",11,Bottom Tier,2016-03-31,28493.55,2313,0.974115194491385
395057,"San Francisco, CA",11,Upper Tier,2016-03-31,215400,5477,0.30512534818941506
395057,"San Francisco, CA",11,Bottom Tier,2016-06-30,28621.2,2382,0.9987002641398683
395057,"San Francisco, CA",11,Upper Tier,2016-06-30,217600,5484,0.3024264705882353
394532,"Detroit, MI",12,Bottom Tier,2010-12-31,16e3,615,0.46125
394532,"Detroit, MI",12,Upper Tier,2010-12-31,109400,1047,0.11484460694698355
394532,"Detroit, MI",12,Bottom Tier,2011-03-31,16e3,616,0.462
394532,"Detroit, MI",12,Upper Tier,2011-03-31,110200,1036,0.11281306715063522
394532,"Detroit, MI",12,Bottom Tier,2011-06-30,16e3,614,0.4605
394532,"Detroit, MI",12,Upper Tier,2011-06-30,111e3,1025,0.11081081081081082
394532,"Detroit, MI",12,Bottom Tier,2011-09-30,16150,612,0.45473684210526316
394532,"Detroit, MI",12,Upper Tier,2011-09-30,112550,1014,0.10811195024433586
394532,"Detroit, MI",12,Bottom Tier,2011-12-31,16300,605,0.44539877300613495
394532,"Detroit, MI",12,Upper Tier,2011-12-31,114100,1010,0.10622261174408414
394532,"Detroit, MI",12,Bottom Tier,2012-03-31,16450,596,0.4347720364741641
394532,"Detroit, MI",12,Upper Tier,2012-03-31,115650,1002,0.10396887159533073
394532,"Detroit, MI",12,Bottom Tier,2012-06-30,16600,594,0.42939759036144576
394532,"Detroit, MI",12,Upper Tier,2012-06-30,117200,1001,0.10249146757679181
394532,"Detroit, MI",12,Bottom Tier,2012-09-30,16807.5,598,0.42695225345827753
394532,"Detroit, MI",12,Upper Tier,2012-09-30,117500,1009,0.1030468085106383
394532,"Detroit, MI",12,Bottom Tier,2012-12-31,17015,599,0.4224507787246547
394532,"Detroit, MI",12,Upper Tier,2012-12-31,117800,1014,0.1032937181663837
394532,"Detroit, MI",12,Bottom Tier,2013-03-31,17222.5,600,0.4180577732617216
394532,"Detroit, MI",12,Upper Tier,2013-03-31,118100,1018,0.10343776460626587
394532,"Detroit, MI",12,Bottom Tier,2013-06-30,17430,607,0.4179001721170396
394532,"Detroit, MI",12,Upper Tier,2013-06-30,118400,1021,0.10347972972972973
394532,"Detroit, MI",12,Bottom Tier,2013-09-30,17572.5,625,0.42680324370465217
394532,"Detroit, MI",12,Upper Tier,2013-09-30,119475,1022,0.10264908976773383
394532,"Detroit, MI",12,Bottom Tier,2013-12-31,17715,647,0.43827265029635903
394532,"Detroit, MI",12,Upper Tier,2013-12-31,120550,1034,0.10292824554126918
394532,"Detroit, MI",12,Bottom Tier,2014-03-31,17857.5,669,0.4495590088198236
394532,"Detroit, MI",12,Upper Tier,2014-03-31,121625,1056,0.10418910585817061
394532,"Detroit, MI",12,Bottom Tier,2014-06-30,18e3,685,0.45666666666666667
394532,"Detroit, MI",12,Upper Tier,2014-06-30,122700,1077,0.10533007334963325
394532,"Detroit, MI",12,Bottom Tier,2014-09-30,18083.25,693,0.45987308697275103
394532,"Detroit, MI",12,Upper Tier,2014-09-30,124049.7,1094,0.10582855097593949
394532,"Detroit, MI",12,Bottom Tier,2014-12-31,18166.5,697,0.46040789365040047
394532,"Detroit, MI",12,Upper Tier,2014-12-31,125399.4,1105,0.10574213273747722
394532,"Detroit, MI",12,Bottom Tier,2015-03-31,18249.75,702,0.46159536432005915
394532,"Detroit, MI",12,Upper Tier,2015-03-31,126749.1,1120,0.10603625587873997
394532,"Detroit, MI",12,Bottom Tier,2015-06-30,18333,712,0.4660448371788578
394532,"Detroit, MI",12,Upper Tier,2015-06-30,128098.8,1155,0.1081977348733946
394532,"Detroit, MI",12,Bottom Tier,2015-09-30,18416.25,722,0.47045408267155364
394532,"Detroit, MI",12,Upper Tier,2015-09-30,129448.5,1200,0.11124114995538767
394532,"Detroit, MI",12,Bottom Tier,2015-12-31,18499.5,733,0.4754723100624341
394532,"Detroit, MI",12,Upper Tier,2015-12-31,130798.2,1243,0.11403826658165021
394532,"Detroit, MI",12,Bottom Tier,2016-03-31,18582.75,742,0.47915405416313517
394532,"Detroit, MI",12,Upper Tier,2016-03-31,132147.9,1267,0.11505290662961727
394532,"Detroit, MI",12,Bottom Tier,2016-06-30,18666,746,0.47958855673416906
394532,"Detroit, MI",12,Upper Tier,2016-06-30,133497.6,1267,0.11388968790450164
395025,"Riverside, CA",13,Bottom Tier,2010-12-31,18750,849,0.54336
395025,"Riverside, CA",13,Upper Tier,2010-12-31,111100,1586,0.1713051305130513
395025,"Riverside, CA",13,Bottom Tier,2011-03-31,18625,838,0.5399194630872484
395025,"Riverside, CA",13,Upper Tier,2011-03-31,111050,1553,0.16781629896443043
395025,"Riverside, CA",13,Bottom Tier,2011-06-30,18500,827,0.5364324324324324
395025,"Riverside, CA",13,Upper Tier,2011-06-30,111e3,1521,0.16443243243243244
395025,"Riverside, CA",13,Bottom Tier,2011-09-30,18675,817,0.5249799196787148
395025,"Riverside, CA",13,Upper Tier,2011-09-30,111700,1492,0.16028648164726947
395025,"Riverside, CA",13,Bottom Tier,2011-12-31,18850,811,0.5162864721485411
395025,"Riverside, CA",13,Upper Tier,2011-12-31,112400,1481,0.15811387900355872
395025,"Riverside, CA",13,Bottom Tier,2012-03-31,19025,813,0.5127989487516426
395025,"Riverside, CA",13,Upper Tier,2012-03-31,113100,1478,0.15681697612732096
395025,"Riverside, CA",13,Bottom Tier,2012-06-30,19200,819,0.511875
395025,"Riverside, CA",13,Upper Tier,2012-06-30,113800,1484,0.15648506151142355
395025,"Riverside, CA",13,Bottom Tier,2012-09-30,19150,825,0.5169712793733682
395025,"Riverside, CA",13,Upper Tier,2012-09-30,114350,1495,0.15688675120244863
395025,"Riverside, CA",13,Bottom Tier,2012-12-31,19100,827,0.5195811518324608
395025,"Riverside, CA",13,Upper Tier,2012-12-31,114900,1510,0.1577023498694517
395025,"Riverside, CA",13,Bottom Tier,2013-03-31,19050,826,0.5203149606299212
395025,"Riverside, CA",13,Upper Tier,2013-03-31,115450,1529,0.15892594196621915
395025,"Riverside, CA",13,Bottom Tier,2013-06-30,19e3,829,0.523578947368421
395025,"Riverside, CA",13,Upper Tier,2013-06-30,116e3,1545,0.15982758620689655
395025,"Riverside, CA",13,Bottom Tier,2013-09-30,19250,836,0.5211428571428571
395025,"Riverside, CA",13,Upper Tier,2013-09-30,116650,1549,0.15934847835405058
395025,"Riverside, CA",13,Bottom Tier,2013-12-31,19500,843,0.5187692307692308
395025,"Riverside, CA",13,Upper Tier,2013-12-31,117300,1541,0.15764705882352942
395025,"Riverside, CA",13,Bottom Tier,2014-03-31,19750,848,0.5152405063291139
395025,"Riverside, CA",13,Upper Tier,2014-03-31,117950,1539,0.1565748198389148
395025,"Riverside, CA",13,Bottom Tier,2014-06-30,2e4,848,0.5088
395025,"Riverside, CA",13,Upper Tier,2014-06-30,118600,1547,0.15652613827993256
395025,"Riverside, CA",13,Bottom Tier,2014-09-30,20092.5,848,0.5064576334453155
395025,"Riverside, CA",13,Upper Tier,2014-09-30,119904.6,1567,0.1568246756171156
395025,"Riverside, CA",13,Bottom Tier,2014-12-31,20185,852,0.5065147386673272
395025,"Riverside, CA",13,Upper Tier,2014-12-31,121209.2,1592,0.1576117984443425
395025,"Riverside, CA",13,Bottom Tier,2015-03-31,20277.5,862,0.510122056466527
395025,"Riverside, CA",13,Upper Tier,2015-03-31,122513.8,1625,0.1591657429612011
395025,"Riverside, CA",13,Bottom Tier,2015-06-30,20370,875,0.5154639175257731
395025,"Riverside, CA",13,Upper Tier,2015-06-30,123818.4,1674,0.16223759958132233
395025,"Riverside, CA",13,Bottom Tier,2015-09-30,20462.5,897,0.5260354306658521
395025,"Riverside, CA",13,Upper Tier,2015-09-30,125123,1743,0.1671635111050726
395025,"Riverside, CA",13,Bottom Tier,2015-12-31,20555,931,0.5435173923619557
395025,"Riverside, CA",13,Upper Tier,2015-12-31,126427.6,1833,0.17398099782009624
395025,"Riverside, CA",13,Bottom Tier,2016-03-31,20647.5,962,0.5590991645477661
395025,"Riverside, CA",13,Upper Tier,2016-03-31,127732.2,1891,0.1776529332462762
395025,"Riverside, CA",13,Bottom Tier,2016-06-30,20740,987,0.5710703953712633
395025,"Riverside, CA",13,Upper Tier,2016-06-30,129036.8,1910,0.17762374764408292
394976,"Phoenix, AZ",14,Bottom Tier,2010-12-31,18700,626,0.4017112299465241
394976,"Phoenix, AZ",14,Upper Tier,2010-12-31,108450,1018,0.1126417704011065
394976,"Phoenix, AZ",14,Bottom Tier,2011-03-31,19050,629,0.3962204724409449
394976,"Phoenix, AZ",14,Upper Tier,2011-03-31,109675,1005,0.10996124914520174
394976,"Phoenix, AZ",14,Bottom Tier,2011-06-30,19400,632,0.3909278350515464
394976,"Phoenix, AZ",14,Upper Tier,2011-06-30,110900,992,0.10733994589720469
394976,"Phoenix, AZ",14,Bottom Tier,2011-09-30,19250,634,0.3952207792207792
394976,"Phoenix, AZ",14,Upper Tier,2011-09-30,111325,980,0.10563664944980912
394976,"Phoenix, AZ",14,Bottom Tier,2011-12-31,19100,634,0.39832460732984293
394976,"Phoenix, AZ",14,Upper Tier,2011-12-31,111750,975,0.10469798657718121
394976,"Phoenix, AZ",14,Bottom Tier,2012-03-31,18950,636,0.40274406332453827
394976,"Phoenix, AZ",14,Upper Tier,2012-03-31,112175,974,0.10419433920213951
394976,"Phoenix, AZ",14,Bottom Tier,2012-06-30,18800,638,0.4072340425531915
